date,time,x-edge-location,sc-bytes,c-ip,cs-method,cs\(Host),cs-uri-stem,sc-status,cs\(Referer),cs\(User-Agent),cs-uri-query,cs\(Cookie),x-edge-result-type,x-edge-request-id,x-host-header,cs-protocol,cs-bytes,time-taken,x-forwarded-for,ssl-protocol,ssl-cipher,x-edge-response-result-type,cs-protocol-version,fle-status,fle-encrypted-fields,c-port,time-to-first-byte,x-edge-detailed-result-type,sc-content-type,sc-content-len,sc-range-start,sc-range-end
2025-12-26,21:12:51,DXB52-P2,453,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/assets/index-D9iXKJBg.css,304,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Hit,JuIWxFi06YQ9duRqPSD5WaBiRY4u8qqxwHOZ422QDzkVtqZyCgkXBg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,540,0.001,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/3.0,-,-,62748,0.001,Hit,-,-,-,-
2025-12-26,21:12:51,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/cms/pages/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,2QM7FCC1NL5JkS8cCBpv9o2rwuwXcX_OnmVJ1CBsGQOAEP1XhmVsWg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,420,0.252,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,62748,0.252,Error,text/html,-,-,-
2025-12-26,21:12:51,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/fees/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,SzzJIxSev9oxORGqwF9rB1FJW-qLseFZd3Hw_CeNh2clvehcNe2f3Q\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,411,0.258,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,62748,0.258,Error,text/html,-,-,-
2025-12-26,21:12:51,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,NHpx3vC1khaBZpNEk55I98MEzVlPTGrch6l1WpdE9U9lmcoxGtcRZQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,448,0.291,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,62748,0.247,Error,text/html,-,-,-
2025-12-26,21:12:51,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,9cxGEpCPNFeXAaxkbXdNJ4aUAziAtenWjFNpnszKJ18FtdB71K1nqg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,422,0.265,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,62748,0.265,Error,text/html,-,-,-
2025-12-26,21:12:51,DXB52-P2,428,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/favicon.png,304,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Hit,uqHVuCMluD7T5568_P0DjFT3NM9chxI1uJwNQ7wrrAOhyXNtoumJUw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,520,0.001,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/3.0,-,-,62748,0.001,Hit,-,-,-,-
2025-12-26,21:12:51,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/branding/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,edsXKWVQhs57WlCfquFtHGWyb-J1DPWi8LxrdzNU-9N3cpYAeJTgNg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,418,0.259,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,62748,0.259,Error,text/html,-,-,-
2025-12-26,21:12:51,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/platform-config/public/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,xFT1Micckkl2BJ2-ih4NtGCq2jFdKp5Ibyz1RCyyvrF7M6OAzdtOCw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,442,0.263,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,62748,0.263,Error,text/html,-,-,-
2025-12-26,21:13:21,DXB52-P2,1173,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,EFBDKoIbZlYTQUKgyj-3NVAfcUFbohbssHXTUKIEvrOFPx7oEskfQg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.241,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.241,Error,text/html,-,-,-
2025-12-26,21:13:51,DXB52-P2,1172,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,TLX06UYiC14Jqwri25kv8okV_T8ftE6eEP76rTDhOUpAIGSSl6PbUQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.242,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.242,Error,text/html,-,-,-
2025-12-26,21:14:28,CDG54-P2,329,91.196.152.57,GET,dbkbtek9v7jgv.cloudfront.net,/,404,-,Mozilla/5.0%20\(X11;%20Ubuntu;%20Linux%20x86_64;%20rv:134.0)%20Gecko/20100101%20Firefox/134.0,-,-,Error,oOuahL7FEzK869_c9DvHg8eVTbjM7xXFVYxYU5r0Q9peAbaUZmfTiw\=\=,dbkbtek9v7jgv.amplifyapp.com,https,271,0.101,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,36047,0.101,Error,-,0,-,-
2025-12-26,21:14:25,CDG54-P2,614,91.196.152.56,GET,dbkbtek9v7jgv.cloudfront.net,/favicon.ico,301,-,Mozilla/5.0%20\(X11;%20Ubuntu;%20Linux%20x86_64;%20rv:134.0)%20Gecko/20100101%20Firefox/134.0,-,-,Redirect,hsCfF2JWQ0esMHj998K2Cczft889i7fltHqoUHE_vZPgAzL-xdNLNw\=\=,dbkbtek9v7jgv.amplifyapp.com,http,282,0.004,-,-,-,Redirect,HTTP/1.1,-,-,39703,0.004,Redirect,text/html,167,-,-
2025-12-26,21:44:21,DXB52-P2,1172,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,uj3VdWaKuhHWQtN8rW1d-xfqjWyBmS162klhkk0LQgk9RDWsM3TfLg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.271,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.271,Error,text/html,-,-,-
2025-12-26,21:50:22,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,Xa8G-9TdZQt3J2qHOcsnKPG_UFzSB5CDcDOEKq_1OczxCk-8GRLtyw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.284,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,58976,0.244,Error,text/html,-,-,-
2025-12-26,21:50:21,DXB52-P2,1171,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,b9lOi5lFoYKqAjebH9nC9dH193b9Iw_DF1nm4iM6wCA0RRtJGOuDMw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.258,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.258,Error,text/html,-,-,-
2025-12-26,21:51:01,DXB52-P2,1173,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,r9XPEKGJhw1vR_gzzNRA95nSo39Pu5DKeaURvYN4OQrUDvVp464Ptg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,39,0.261,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.260,Error,text/html,-,-,-
2025-12-26,21:51:21,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,eH5-NO0Qw5bwKkaZyRotDeamxVXuFv5n41_LnOfVgGnx0NdAUVa2Jg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.257,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,65452,0.256,Error,text/html,-,-,-
2025-12-26,21:51:22,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,PgYtoyPY6gttTVafiNF41KJO5UG6ZxFRjU9CTHqwhK2vU4kQrxoomg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.296,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,65452,0.252,Error,text/html,-,-,-
2025-12-26,21:52:21,DXB52-P2,1171,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,lhmD85Slf7ECpIwV2cShnBkazkgm5nd_Ucejrcri4YNX2Poe64l8fg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.243,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.243,Error,text/html,-,-,-
2025-12-26,21:52:22,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,n8tfkBgx5_Ys62xdAz4w85zP81QC3S1bczIEXVSlXPWjzRk3m8n2cw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.301,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,60757,0.254,Error,text/html,-,-,-
2025-12-26,21:53:15,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,daCXwOjH17AvBSz5Othz41ez0H4T6Wx2pPyQfoScEeI0tlB17E9aqw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,443,0.242,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,54922,0.242,Error,text/html,-,-,-
2025-12-26,21:53:21,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,b_ooRvA4rmSnXcI6sC98oO37wT7eFYRfMqJVjD9ELleImiaNUPO1VA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.249,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,54922,0.249,Error,text/html,-,-,-
2025-12-26,21:53:21,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,8esjrEkXf3SHU9liNbRlqyJ5_Erx0h-zosTUlIzd2zPGUawFFv0bXA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.294,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,54922,0.252,Error,text/html,-,-,-
2025-12-26,21:54:21,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,18a60lEmbNhrqPAqH67VtcyfuoFY3YeUO8NJVN9Qxe572iJ8V8eUGA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.250,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,57233,0.248,Error,text/html,-,-,-
2025-12-26,21:54:21,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,XouHpMm7ccg3SqXMKXjQpmJmUDtVKUq2Fzjb3xYBG6vd-iXumCMTEw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.246,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,57233,0.246,Error,text/html,-,-,-
2025-12-26,21:54:31,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,rdpzfyoUw9Nsh7IbJDaWfcxkVJz7Y4B841X89eztglY-TgLwOO2kJw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.259,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,57233,0.259,Error,text/html,-,-,-
2025-12-26,21:00:21,DXB52-P2,1173,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,cNHP7V-P7dyeXHUNWZ5WssUiV7avB-hDdvIxXZhvjqms0NUWnfAtZw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.254,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.254,Error,text/html,-,-,-
2025-12-26,21:00:30,IAD12-P2,216,52.55.171.244,GET,dbkbtek9v7jgv.cloudfront.net,/,404,-,okhttp/5.3.0,-,-,Error,ziJ1cKwD1w_ABzAacfaz1n6rq_9SG4492ANCkNiuOgMidvRRl5FFoA\=\=,dbkbtek9v7jgv.amplifyapp.com,https,51,0.017,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,54942,0.017,Error,-,0,-,-
2025-12-26,21:00:30,IAD12-P2,218,52.55.171.244,GET,dbkbtek9v7jgv.cloudfront.net,/favicon.ico,404,-,okhttp/5.3.0,-,-,Error,52bfXqCZbKoYlomyjksrxxPExkmjEKhNXZ99YoBq5_wbfznDx9YPzQ\=\=,dbkbtek9v7jgv.amplifyapp.com,https,25,0.015,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,54942,0.015,Error,-,0,-,-
2025-12-26,21:00:30,IAD12-P2,217,52.55.171.244,GET,dbkbtek9v7jgv.cloudfront.net,/favicon.png,404,-,okhttp/5.3.0,-,-,Error,jPylHl-jEbJtWc5Cwg11OhaCDRLsBv3_r8upKO_otJxrR4yEDLT6-w\=\=,dbkbtek9v7jgv.amplifyapp.com,https,25,0.021,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,54942,0.021,Error,-,0,-,-
2025-12-26,21:00:58,CCU50-P4,380,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,Les9bMd9tQZ6p8opbT7grrs9vDwAMsVbfiTrVujEmfo-RxXMmoA0qw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,320,0.313,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,5276,0.313,Miss,-,0,-,-
2025-12-26,21:00:58,CCU50-P4,1356,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,PnKdcaja0WbZqEnLmLpxVzHAfGL2ljfpFgk-SCXjIo1elkMgG7B_ZQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,322,0.285,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,5276,0.285,Error,text/html,-,-,-
2025-12-26,21:01:21,DXB52-P2,1171,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,-JCxPxrmMpA9bBaPa4zAH2-8dEe-i4__BmMrOwKrwe3rwBqig0WTag\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.275,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.275,Error,text/html,-,-,-
2025-12-26,21:01:27,CCU50-P4,380,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,tBNFi-G2Vx0QsMwjlmcwwHcbP30ZGfgVNFVk2LKPwACgvA5rXMlmcw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,346,0.284,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,5276,0.284,Miss,-,0,-,-
2025-12-26,21:01:27,CCU50-P4,1356,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,BjE2EgBNcIWpA4DBBHl4ApLMNRRRBEOMJ-GpW1XAZPUwY-FKWxJEug\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,348,0.280,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,5276,0.279,Error,text/html,-,-,-
2025-12-26,21:01:29,CCU50-P4,380,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,sa5VTC27EBT1jy6kHCtLRQfKqPCBzrNnmjqGANTdKdky5TF3xe9TnA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,320,0.275,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,5276,0.275,Miss,-,0,-,-
2025-12-26,21:01:38,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,74QYIDimBN2q1j87bLYw7Lqb3ZMOfT8wlL9pEL1b5FgosRbDF0bhdg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,422,0.255,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,50264,0.255,Error,text/html,-,-,-
2025-12-26,21:01:29,CCU50-P4,1356,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,1JLXhBdDcYiQ2oxBSovHUh43YE4cJBCjX3vx20un30Ex54VT0_4UiQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,322,0.282,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,5276,0.282,Error,text/html,-,-,-
2025-12-26,21:02:08,DXB52-P2,1172,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,jt3frYXlvGi_MbbFw82PEBu2Vv1090BmHkK7_zkefzhzqR55tGrxjQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.267,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.266,Error,text/html,-,-,-
2025-12-26,21:01:59,CCU50-P4,380,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,XuXeUOxEQp0rS1g58xzQBOLUOzMMaPVHXDlkixUJRNFedY7i0bqr0g\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,320,0.281,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,5276,0.281,Miss,-,0,-,-
